location,gmm_cluster,cluster_label,cluster_category,feature,value
Mexico,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,2.0361948940624908
Mexico,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.5427749244657102
Mexico,3,High-Risk Regions,High-Risk Regions,recent_death_growth,0.077734402400025
Mexico,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4592032623637315
Mexico,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5178095372451882
Mexico,3,High-Risk Regions,High-Risk Regions,recovery_speed,-0.0516041242623754
Mexico,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.8458202138688748
Mexico,3,High-Risk Regions,High-Risk Regions,vax_acceleration,1.6867426792731732
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_rate_per_100k,0.3602965358848463
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",mortality_rate_per_100k,-0.5177046161283095
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",testing_rate_per_1k,0.0
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vaccination_rate_pct,-0.0771346587725072
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",hospitalization_rate_per_100k,-0.0647081069505546
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",icu_rate_per_100k,-0.045597059625042
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_fatality_rate_pct,-0.6594222032632543
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_case_growth,-0.2217199049194657
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_death_growth,-0.0909244388084104
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_peak,-2.6412032744155387
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",peak_case_rate_per_100k,1.0178243736540022
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recovery_speed,0.1967917756999881
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_50pct_vax,-0.0912657671231082
Micronesia (country),7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vax_acceleration,-0.115135468916761
Moldova,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.0477930747368195
Moldova,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,1.894959509463085
Moldova,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Moldova,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Moldova,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Moldova,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Moldova,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,0.4456443469092638
Moldova,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.3113774599336907
Moldova,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0487597285063015
Moldova,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4184084395113727
Moldova,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.3321540105557585
Moldova,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1785709293217437
Moldova,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0912657671231082
Moldova,3,High-Risk Regions,High-Risk Regions,vax_acceleration,-0.5893778184466401
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,1.3025581118650051
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.4458455832131034
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.5400753235413887
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.7039721994778845
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.1486275086096035
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1955064374243073
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.8034511126770153
Monaco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.115135468916761
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.4553591258913979
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.4726377823567185
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.6552069014121752
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.1527190804216508
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.148613318828276
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1555196452540087
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-1.478153018991243
Mongolia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.4299163680990335
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.9595714639178704
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,2.268486639920034
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.1110639906484824
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.0303346118645743
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,0.1841608660155874
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1904932304757217
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Montenegro,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.0821731529369944
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,0.5545889321166735
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.4281659852172941
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.4240105420558118
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.9487411365920372
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,1.3415859596031112
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1963469356025019
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Montserrat,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-0.7045606102178317
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8335747869261847
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.6196278050975036
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.0296484006656443
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.560667308945239
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.5604871968457985
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1537637085052924
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,0.0211845505959297
Morocco,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.0811183243576388
Mozambique,0,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.9659226320027936
Mozambique,0,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.8987647712787039
Mozambique,0,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Mozambique,0,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Mozambique,0,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Mozambique,0,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Mozambique,0,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.1710491170576899
Mozambique,0,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2210133477758565
Mozambique,0,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Mozambique,0,High-Risk Regions,High-Risk Regions,days_to_peak,0.1328446795448609
Mozambique,0,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5872085664393398
Mozambique,0,High-Risk Regions,High-Risk Regions,recovery_speed,0.191101204469455
Mozambique,0,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,3.2353894653984314
Mozambique,0,High-Risk Regions,High-Risk Regions,vax_acceleration,0.1688557608659459
Myanmar,0,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.9425734450432464
Myanmar,0,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.6770419518534884
Myanmar,0,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Myanmar,0,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Myanmar,0,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Myanmar,0,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Myanmar,0,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,1.1614145993758245
Myanmar,0,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.1984035191803615
Myanmar,0,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Myanmar,0,High-Risk Regions,High-Risk Regions,days_to_peak,-0.8054362460593919
Myanmar,0,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5894380897882507
Myanmar,0,High-Risk Regions,High-Risk Regions,recovery_speed,0.1650877395971421
Myanmar,0,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,2.110886288208052
Myanmar,0,High-Risk Regions,High-Risk Regions,vax_acceleration,0.4350804529264606
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.6718373230484959
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.2665104557087712
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.7420313685448042
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2192469549168335
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.8870258917641095
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.4748361484314208
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1899559550671997
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Namibia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.1749946918046728
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_rate_per_100k,1.0781165909897512
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",mortality_rate_per_100k,-0.8907854168791941
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",testing_rate_per_1k,0.0
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vaccination_rate_pct,-0.0771346587725072
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",hospitalization_rate_per_100k,-0.0647081069505546
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",icu_rate_per_100k,-0.045597059625042
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_fatality_rate_pct,-0.7792502718567337
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_case_growth,-0.2217199049194657
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_death_growth,-0.0909244388084104
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_peak,-3.130741148643845
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",peak_case_rate_per_100k,4.118756064220001
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recovery_speed,0.1959128383556233
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_50pct_vax,-1.852987411388036
Nauru,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vax_acceleration,-0.115135468916761
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.8399304045479247
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.6511507045002555
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.0191275624995511
Nepal,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
